u,g,r,i,z,redshift,alpha,delta
24.00982,22.49113,21.01006,20.02379,19.70027,0.5355766,237.401860754797,42.1107484896516
19.45694,18.53036,18.28427,18.17733,18.14529,0.001060797,194.033433839611,6.88876636296841
21.83961,21.43408,21.08564,20.82047,20.13561,0.7658855,176.394320577498,41.8602037945041
23.31314,22.46082,20.636,19.70117,19.17362,0.4678089,151.169026053342,22.0577291227425
23.14158,20.48472,18.73905,18.10525,17.74068,0.3812301,243.165325342765,8.97385478523312
22.81762,22.43527,21.72392,20.59445,19.90152,0.6966696,163.23404465676,38.6073076841537
20.06698,19.69689,19.58366,19.30603,19.19842,0.4995294,221.500637438766,33.645329040356
23.28503,21.00765,20.81365,20.67761,20.92863,-0.0003838622,37.9150281524573,-4.84520619117701
18.51001,17.46166,16.92757,16.54462,16.37087,0.1015739,125.266769222911,10.1364177758366
22.74271,21.53985,20.54454,20.37749,19.96403,3.486869,133.425942731271,40.5471610881451
21.59444,21.69951,21.50479,21.57689,21.25293,2.058716,174.988703888542,57.7305395622918
22.6533,21.20424,20.96748,21.02632,20.90929,-0.0005651284,16.2461763140005,1.56816809183814
20.71188,18.68209,17.79392,17.38883,17.10085,0.06805632,196.425847539913,21.8800148504255
19.73969,18.40974,17.93023,17.73989,17.61089,-7.201303e-05,314.21021931435,1.15695916714612
22.09918,20.72306,20.23837,20.07787,20.10348,-2.140906e-05,193.410187150951,14.1631363670672
18.75044,17.46321,16.92738,16.64638,16.45518,0.0385383,134.940588954646,44.649433960792
23.85505,22.15429,20.39311,19.55914,19.12117,0.4820601,174.891366668071,63.7803392328347
21.23315,18.89949,17.53314,16.99809,16.63763,0.2005732,113.41921975321,38.0091890479068
23.46013,21.01357,19.22667,18.50953,17.99904,0.3603748,156.486328042506,18.180045000036
21.50324,21.16151,21.24377,20.96292,20.54675,2.148852,114.799074367794,39.2561817557185
23.46446,21.77864,20.17768,19.27025,18.89216,0.4752317,129.726329217125,20.2039140077058
17.09831,15.49977,14.95081,14.75347,14.69687,-0.0001169846,249.062204067932,62.3010936658714
20.53844,18.65305,17.5696,17.06899,16.66778,0.1459155,222.970197098811,-2.69830325462416
22.45843,20.37931,18.80552,16.9217,15.90508,-6.86389e-05,142.079759097107,8.52602711530485
20.62908,18.63952,17.35624,16.83804,16.43435,0.2023583,193.453184595371,22.1741301269681
21.30647,19.65596,18.9495,18.7143,18.59329,1.328984e-05,354.815100636289,0.223151886192565
25.19518,22.39738,20.72062,19.51895,19.08585,0.5917794,209.134414084434,47.0017050360253
22.34533,20.78151,20.24203,19.95823,19.88387,0.6954446,111.464185747397,30.9317697558075
24.41724,21.44555,19.9517,19.25311,18.79218,-7.009829e-05,129.229948090462,49.8601956668487
24.52135,22.19508,21.17945,20.03562,19.52379,0.6182055,224.863792219233,-2.74693296217587
23.20021,22.79333,21.97239,20.86649,19.88704,1.061153,157.161918637931,58.6207538148211
22.25529,21.45626,21.34452,21.37126,21.64624,-0.0006478205,344.678457612092,6.64421074759909
21.93884,21.36178,21.16643,21.05607,21.19689,0.0003541871,183.14951096981,12.9398624929214
19.56574,18.57148,18.24593,18.12207,18.04872,0.0004339399,126.666368314942,32.0546945917973
20.78922,19.00492,18.56653,18.33573,18.35171,2.755784,135.93231685378,1.08375426691401
22.28239,20.19885,18.49009,17.87267,17.3827,-0.0001988045,4.9468023777996,34.0129865263531
21.94791,20.00357,19.33961,19.11446,19.061,0.0001948426,312.553612883162,0.896517055741038
19.9548,19.26224,19.24238,19.1707,18.79384,2.291198,165.387088022904,25.201927315019
19.50262,17.48498,16.37437,15.90908,15.53278,0.1372278,217.324169840144,2.80981779477614
23.43938,20.24552,18.83999,16.83134,15.68676,8.259155e-05,83.8335227469769,-0.749647995416593
18.97653,17.0976,16.13177,15.68398,15.31283,0.08786151,157.911332099962,20.1282529521081
24.878,21.57449,21.01932,21.00635,21.02489,-0.0003100843,188.702676749879,43.4056537287321
23.58469,21.3184,21.05359,20.95213,20.86059,-7.339253e-05,192.253141895631,41.9299539166952
21.61846,21.41802,21.16279,21.09453,21.0344,0.9772806,243.262797389055,39.7459551929151
20.76951,18.66154,17.19977,16.66566,16.31609,0.2358223,183.549161326854,7.20917758482879
21.12573,18.98143,17.83544,17.33759,16.9562,0.1284855,112.088661751192,44.9839712028136
18.64352,16.73718,15.81896,15.3519,15.00325,0.0605357,223.530110195848,27.2896752532401
18.68691,17.77451,17.50957,17.41191,17.41938,-0.0007308931,205.300351635039,27.6494284995687
19.12024,18.01477,17.46742,17.07547,16.88018,0.09488865,198.330411683388,5.31502561855481
22.55986,22.29792,21.97465,21.63728,21.32639,0.8388064,164.435728502133,58.3079731190758
24.90693,23.05928,21.73278,21.24181,22.90763,-0.000174293,239.37421984632,19.8573015379103
25.10904,22.30869,20.39417,19.25516,18.95427,2.079285,11.622752593744,1.90516655018695
17.84294,16.73657,16.23777,16.01478,15.86115,0.02490372,140.672504299592,36.3864333897098
22.77779,22.08442,21.9639,21.88395,21.32823,2.194679,253.286569263691,31.1186808341777
15.14998,13.13317,12.7601,12.67857,13.58098,-7.956563e-05,166.089157246783,40.6522095989328
24.23619,22.06039,20.78453,19.69543,19.06455,-0.0001808613,125.578475171327,44.7110067890502
21.97267,22.31815,21.56112,21.64114,21.95021,1.468845,139.129435098442,35.3883681599044
20.96539,19.71698,18.62921,18.14613,17.97714,0.0,133.219225504681,35.1893824710352
19.82466,18.09369,17.19312,16.78559,16.48536,0.09955622,119.130383411552,39.2882385111633
22.99227,22.82827,20.81239,19.83478,19.34519,0.5255796,219.978029030178,2.77841692346684
20.95821,18.81315,17.83859,24.36244,17.01996,0.1230133,242.628254058449,30.9404978940848
26.52152,21.25491,19.23285,18.50274,18.12811,0.4176443,251.091680526954,23.3443464439339
20.32254,18.49501,17.60166,17.16746,16.88566,0.08370984,251.125424204789,34.1948568537491
22.95042,21.15502,20.33629,19.89715,19.57796,-0.000601813,14.1998081320878,17.8215541781815
24.66208,22.92454,21.00202,19.93406,19.47506,0.6588556,231.670086848843,45.2286871439979
23.86396,21.85234,20.25837,19.38558,18.92953,0.4626627,205.212475354167,1.12331811916936
18.92044,17.9467,17.61902,17.49007,17.46675,0.0001782921,164.599809417081,41.421347363612
18.97667,17.90089,17.40725,17.06044,16.91401,0.08413629,217.431076032659,33.6185298610933
22.2964,20.65289,19.0201,18.42883,18.02404,0.3814738,149.675394655166,29.011588023002
22.03069,21.82244,21.47064,21.38292,21.3095,1.302503,115.954508904669,19.5263515040211
20.65654,19.57566,19.13755,18.99523,18.89442,-0.0004154271,9.46510628244053,-10.0641925927726
22.77631,22.96197,21.46682,20.29108,19.59649,0.6546143,205.473437520092,55.7580580702795
24.65869,20.4877,19.71385,19.41023,19.38522,-5.102887e-05,331.082947079204,20.3308254972631
19.53071,18.08821,17.41261,17.01563,16.79482,0.1229299,134.597875437094,50.2647717431634
24.51164,21.46878,20.1443,19.39525,19.07498,0.4885995,221.575481536849,63.1556805504309
19.17513,16.69433,15.63757,15.2327,15.0337,-8.653665e-05,7.84442709423567,-10.9864957136353
21.71375,21.33673,19.59091,18.36969,17.8967,0.5973135,174.72923668877,0.333458077851234
21.95665,21.78717,21.61353,21.36197,20.75123,1.014419,254.413836444593,46.4446534691813
20.4989,20.35191,20.14365,20.09121,20.01044,0.9752479,10.2537793430574,9.08706713027849
21.04519,20.64861,20.34737,19.98877,19.84738,0.539212,241.390573479137,53.0585003381807
21.04872,20.75663,20.39116,20.33199,20.23165,0.9594285,355.340162957654,27.0651390091759
25.69905,21.29751,20.27514,20.04404,19.84484,-0.0003872752,212.680604861966,14.6540879568438
18.38046,17.29195,16.88382,16.55752,16.46124,0.07123678,138.760820279573,36.0945906493023
20.64924,19.17846,18.99373,18.89609,18.88796,-0.001714282,330.58750363114,17.4720003215932
21.95126,19.47492,18.13476,17.06366,16.48406,6.278298e-05,12.8453542343946,-0.0543693035501979
19.33086,18.49172,18.19844,18.10902,18.08396,0.0005537217,184.900745062321,7.87466022042834
20.48422,20.10667,19.80982,19.66788,19.36012,2.109222,150.68154598708,45.7879776509051
20.91354,19.86873,19.43808,19.28096,19.30607,-6.231744e-05,303.249775484027,-11.1042599864986
21.83604,20.72079,20.42146,20.19264,19.94742,0.0002897164,162.349411457567,22.4365026481574
16.65441,15.62062,15.22764,15.07874,15.04197,-0.000165431,338.868920346191,13.4180236275238
21.45922,21.43598,21.11999,20.8999,21.29325,1.460423,346.160716879974,-1.80925589491594
22.56945,20.39806,18.68288,18.0496,17.73072,0.3473182,202.298984851334,34.4769528208863
21.70872,19.62654,19.373,19.35665,19.18348,2.906871,128.650883791437,48.2877645470973
20.85015,20.49897,20.5459,20.68348,20.09795,0.8113657,180.079005367382,55.5634325653113
19.53817,18.2522,17.72702,17.41007,17.23344,0.06005741,227.026098416864,56.132750350647
21.2862,18.75171,17.24985,16.71712,16.38395,0.2283468,200.828953243353,21.4028047589441
22.9339,22.69835,20.93679,19.9183,19.28482,0.7496464,218.471155292779,29.2726929682339
21.54773,21.27426,21.11844,20.8071,20.64077,1.514773,23.2849412871431,11.8826382612331
20.17628,19.29629,18.95765,18.87859,18.90338,4.623339e-05,128.962434812338,48.0059004515816
18.95061,18.08125,17.84065,17.75573,17.74802,0.0003511995,151.648052505611,20.4998011831344
21.86263,20.67101,20.13649,19.91774,19.69542,-0.0002788647,249.604997533192,37.2687665506373
24.44313,22.37484,20.96211,20.20517,19.60323,0.000146957,28.2721548562839,12.033089281471
24.02793,21.88813,20.85074,20.39287,20.15325,-0.0003085706,191.414613295759,59.2557146230793
24.75212,20.51536,18.72923,18.00186,17.6023,0.3019646,244.2212418351,29.3274146927785
24.35042,21.70725,20.67982,20.47985,19.96913,3.699981,204.013037757937,11.0561700243485
19.27427,18.15802,17.78662,17.5586,17.41142,0.03161488,161.841639011286,20.7019555675151
24.18563,21.44999,20.89895,20.74288,20.83906,-7.555839e-05,109.813063829103,39.5925267060649
21.86649,21.76059,21.92903,21.35959,21.8626,1.903645,242.221569214369,45.3810689297837
21.83913,20.72048,19.3089,18.74929,18.35351,0.3692706,119.420458952643,39.5908354285072
23.80673,21.23714,19.76871,18.98962,18.535,-2.949124e-06,251.75336266528,39.3727460134273
23.93289,20.98464,20.34494,20.08123,20.10203,-0.0002059418,32.8676656968228,31.8909542416631
22.77645,21.08914,19.59811,19.05698,18.63785,0.366979,161.989742600046,5.05131792430215
21.25104,20.63707,20.50384,20.511,19.94914,2.461483,223.889376729468,53.8419486057154
24.44608,22.17413,20.77116,19.84169,19.30877,0.5285406,182.25002861778,34.7136631268431
22.3771,21.76472,20.55892,19.79616,19.66734,0.4621693,226.380810762518,60.6423355323144
20.21006,20.02788,20.03603,19.83201,19.73288,1.61815,213.088751503895,43.1767399304954
23.98903,23.42612,23.03589,21.88591,22.64129,0.9713334,132.971059011694,32.2941474148605
21.83928,20.42419,18.67653,18.09119,17.72561,0.3244909,194.180757079283,35.7648380259086
22.31011,22.44299,22.02613,22.14152,21.84401,0.1700753,227.259585816762,38.0516582388392
22.44435,22.00815,20.66262,19.68173,19.17455,0.5623292,133.825672815395,-0.626923465862832
19.38461,18.48062,17.64685,17.51499,17.06081,0.2683275,220.665930906998,42.1947421386776
24.98241,23.00377,21.27729,20.18667,19.58927,0.5994887,212.817635919626,43.1706966923861
20.79111,20.58915,20.35022,20.3805,20.17579,0.9655592,135.416743497493,41.7093989357762
18.23208,17.25565,16.93825,16.82007,16.79202,-0.0004113213,0.0757385497510086,-3.72622215664844
22.73362,21.89846,20.77723,19.7697,19.2386,0.6876106,184.881807157565,68.1902072114482
23.81285,21.45948,21.72702,21.24696,20.93217,0.4419864,138.106084038746,5.85674187572305
22.00862,21.96067,21.75299,21.86365,21.98803,0.418606,162.311744898819,48.9174106595773
22.41255,22.14105,21.84827,21.49909,21.08353,0.8092726,252.641879417769,30.1061673826349
24.71006,23.55431,21.99267,20.62632,19.81204,0.8372245,252.92897490643,30.3459399058151
22.80916,20.70942,20.5652,20.55468,20.36559,2.815635,208.304591909277,21.0132429257999
18.82154,16.97662,16.08029,15.67527,15.36371,0.08971714,163.242674854626,45.4366930653133
18.35039,16.61611,15.84038,15.36982,15.04872,0.04566617,157.50382839679,37.5267384842646
23.11897,24.40766,22.26969,20.59977,19.74467,0.8423339,198.318097268812,35.1532583011679
20.56086,18.29189,16.90704,16.4004,16.06567,0.209108,147.327065787357,54.9512623936986
18.68793,17.69126,17.41188,17.31292,17.31761,-0.0003591864,244.629809675837,40.5101343404281
26.19735,22.4883,20.36375,19.47434,19.4398,0.4922315,170.684248694012,-2.0504341285913
19.19201,17.32611,16.34579,15.96788,15.61327,0.1147996,191.480503448247,18.7308528939661
21.76256,21.6384,21.62588,21.33313,21.08311,0.7880508,236.230732555903,35.4303315423194
20.97872,20.49079,20.42212,20.47199,20.1889,2.271199,19.36656492396,12.9786400372734
23.54061,20.62558,19.22173,18.14135,17.63152,0.0003303836,194.938770560528,47.5718137763658
20.96379,20.13224,19.82793,19.66782,19.61748,-0.0001565078,19.0087895440569,-9.79522497070228
22.50873,21.90872,21.78653,21.81237,21.05307,1.714978,346.870657302978,0.709289304500195
21.12838,19.68453,19.07332,18.84683,18.63505,-0.0001016065,183.937013419693,49.9748679083084
22.25473,22.09141,21.26145,20.61767,20.26089,0.6820552,144.221676243642,21.0792539807747
19.41411,19.33801,19.26314,19.00886,18.83735,1.96408,152.50265943458,17.2345869028342
20.06009,18.47036,17.67721,17.32516,17.01411,0.1284552,185.833354862437,38.0132078297349
20.21416,19.10162,18.67344,18.54629,18.47173,-7.197723e-05,196.480268902187,58.4355927125961
23.04387,22.28125,20.36853,19.38027,18.95364,0.5262555,234.329229005078,23.2591044277414
20.63207,19.40234,19.29327,19.21562,19.17073,-2.562455e-05,192.313525104165,6.7568271512449
24.31731,23.51446,22.15815,20.54025,19.79282,-9.187323e-06,123.730675488964,43.2976891147559
18.60678,17.26773,16.64837,16.29113,16.11009,0.08547865,196.815498472488,5.40995167549978
20.04146,18.04527,16.91113,16.44447,16.10073,0.1538788,233.740252940131,37.268506436038
22.36161,21.02298,20.83456,20.97266,20.58854,2.707254,118.772799039043,19.2306839277978
18.4989,17.37694,16.89384,16.61107,16.43898,0.06875469,215.665338724646,14.7690638158362
23.42294,20.71245,19.24232,18.45076,17.99279,0.0001915938,110.781735450859,31.5900176830373
20.92565,20.04255,19.63425,19.15549,19.08599,0.6332871,188.150144658282,42.28289190809
25.36893,20.55647,18.74803,18.04885,17.57663,0.3951241,200.408028173726,6.61339828253843
21.50231,20.81991,20.0685,19.8015,19.38524,0.4283447,188.437721696686,59.4027041141891
18.88735,17.57919,16.91549,16.51833,16.23314,0.05726061,171.565884232408,41.8528622606544
26.20715,23.02758,21.41157,20.50975,19.76434,0.802268,201.611134962074,45.2857850602994
25.13262,23.62847,21.48386,20.40921,19.72921,0.5626195,160.603332314784,35.193726484809
24.52508,21.48713,19.71358,18.85726,18.42253,0.4819893,146.30344703913,38.7969068410536
21.91967,19.50853,19.13835,19.07001,18.97672,3.331897,165.482471464115,-2.11806133220193
19.06482,17.61118,17.0421,16.85134,16.75875,3.828041e-06,144.598426221782,62.2501576181845
20.97104,21.04206,20.5015,20.3985,20.08472,1.386664,352.166664324387,21.0703026817886
21.20338,19.15081,17.75105,17.21682,16.82831,0.2458867,249.650674806642,35.0705044522973
21.88421,20.81091,19.10363,18.49744,18.18774,0.3578877,178.133124347426,35.0782592966133
24.05834,21.0865,20.53995,20.15172,20.05574,-0.0007457082,7.28212376337109,-4.31780318954761
19.25354,18.25517,17.70401,17.3469,17.1611,0.1394215,243.789580420166,41.1938728209048
19.00851,18.07214,17.72983,17.61707,17.63203,0.0001542978,190.170168768322,30.5198107386386
23.51846,21.4654,19.89403,18.96885,18.44384,0.5034789,208.269539695851,20.1239645268983
17.57478,16.7232,16.39252,16.04961,15.90438,0.06633282,151.094947578795,49.3470303774083
23.51689,22.62063,20.67604,19.79885,19.09695,0.4682632,238.193914955832,16.2520708264172
25.14623,21.62248,20.51337,19.7662,19.48144,0.7628404,222.205442557929,-1.59004743501018
18.68402,18.54138,18.23915,18.19865,18.1454,1.498809,212.217388393453,6.55117540414889
20.5582,19.42533,19.03697,18.91105,18.86856,0.000318625,225.320877125183,33.1024920860373
25.44574,23.43749,22.15563,20.54989,19.82265,-0.0001743131,255.78513358165,35.3885798349093
19.61368,18.43802,17.78198,17.38856,17.10576,0.1318668,149.05426410927,49.0056444910074
26.20127,21.2408,19.3739,18.68145,18.30533,0.3634846,139.90942813318,60.0407814654867
23.8554,23.46365,22.34371,21.28148,20.68295,0.8311765,128.545626887272,20.30862651168
22.20843,21.43658,20.35511,19.61455,19.42216,0.4832541,135.05040718542,14.6109435347196
18.3342,17.17129,16.74267,16.49889,16.33134,0.04527622,149.90855620149,56.7112270540448
19.28853,19.14895,19.12903,18.89933,18.97181,1.693071,216.014571494049,24.3896769807105
23.2006,20.86176,20.05247,19.22021,18.7699,0.2548307,125.159173349802,10.0511436414368
20.41593,18.40992,17.15336,16.6843,16.31142,0.1794985,197.434501501861,37.9099071269917
25.11654,24.91566,19.01597,25.35854,23.2538,4.409852,254.824431584012,32.4582270086574
20.14301,19.85769,19.79754,19.59871,19.62128,1.880034,179.475775222048,53.8270676041251
24.47782,22.19531,20.80747,19.93578,19.35871,0.501738,214.946152560088,-2.98459067903388
21.36612,20.71734,20.73673,20.65915,20.77975,2.559562,215.09885810516,16.207852405875
24.22309,21.16969,19.61931,18.30567,17.62617,0.0001451376,45.9802733863466,-0.890422687498521
20.36747,20.12044,19.94699,19.9241,19.70912,0.8722504,175.359238328144,39.3624684900013
23.85879,21.577,20.17758,19.43254,18.8733,0.0002327674,236.580251747741,-0.620025781314997
25.57309,25.58226,23.44562,21.53574,20.04865,-6.550425e-05,27.4055982979935,22.9792482236038
20.29991,20.34932,20.75046,20.87366,21.07996,1.887656,152.59227909394,3.03258125315757
21.12113,20.6131,20.51389,20.38087,20.27452,2.175832,117.393729029389,28.2444528027541
25.83222,22.22617,20.41052,19.34383,18.8388,0.5130658,116.233734012927,36.26933161517
24.57188,23.03424,21.37514,19.84105,18.95824,-1.099823e-05,245.772147185681,53.0442273708891
25.94356,21.12036,19.35913,18.72531,18.4215,0.3520097,205.081090578909,14.1600529754109
22.72676,21.64102,20.11429,19.35299,18.94738,0.4116911,220.493765013541,41.2008183980447
17.57469,16.64471,16.37036,16.26786,16.25383,-0.0005871576,192.127676171638,60.2227737419174
24.34692,22.7163,21.69844,20.60501,19.21908,0.8929942,232.329964038901,49.8955513527703
22.17384,21.57312,21.44547,21.38932,21.2007,-0.0002030026,229.008521263866,15.2603551040101
21.09218,20.90638,20.69456,20.45384,20.01929,0.871093,25.7136250928834,29.8044831885308
